E087 | E037 + semantic boundary loss | weight=.10 | no inference module
============================================================================
run       : E087_e037_boundary_aux
model     : MiT-B2 + UPerNet-style PPM/FPN (mit_b2_upernet)
device    : cuda
crop      : 512, min_valid_ratio=0.05, retries=10
batch     : train=8, val=8
optimizer : adamw, base_lr=0.0001, wd=0.0001, backbone_mult=0.2, new_mult=1
scheduler : cosine
loss      : ce_lovasz, lovasz_weight=0.5
augment   : multiscale, scales=(0.75, 1.0, 1.25, 1.5)
rare crop : True, prob=0.4, classes=['barren', 'forest'], min_ratio=0.02
mixedforest: False, rural_prob=0.2, range=[0.005,0.25], target=0.05, retries=30
AMP       : True
pretrained: True
strict v7 : True, model_seed=3407, data_seed=20260809, train_seed=271828
============================================================================
train samples=2522, val samples=1669
Loading weights:   0%|                                                                                                        | 0/380 [00:00<?, ?it/s]
Loading weights:  24%|██████████████████████▊                                                                       | 92/380 [00:00<00:00, 527.74it/s]
Loading weights: 100%|████████████████████████████████████████████████████████████████████████████████████████████| 380/380 [00:00<00:00, 1846.54it/s]
/root/autodl-tmp/LoveDA_Project/train.py:649: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  raw = torch.load(a.init_encoder_from, map_location="cpu")
encoder init: loaded 364 tensors from outputs/experiments/E007_segformer_b2_20ep/checkpoints/best_miou.pth
parameters: total=33.12M, trainable=33.12M
LR groups : base=0.0001, backbone=2e-05
train:   0%|                                                                                                                  | 0/315 [00:00<?, ?it/s]/root/miniconda3/lib/python3.12/site-packages/torch/nn/functional.py:3479: UserWarning: nll_loss2d_forward_out_cuda_template does not have a deterministic implementation, but you set 'torch.use_deterministic_algorithms(True, warn_only=True)'. You can file an issue at https://github.com/pytorch/pytorch/issues to help us prioritize adding deterministic support for this operation. (Triggered internally at ../aten/src/ATen/Context.cpp:91.)
  return torch._C._nn.cross_entropy_loss(
/root/autodl-tmp/LoveDA_Project/losses.py:55: UserWarning: cumsum_cuda_kernel does not have a deterministic implementation, but you set 'torch.use_deterministic_algorithms(True, warn_only=True)'. You can file an issue at https://github.com/pytorch/pytorch/issues to help us prioritize adding deterministic support for this operation. (Triggered internally at ../aten/src/ATen/Context.cpp:91.)
  intersection = gts - gt_sorted.float().cumsum(0)
/root/autodl-tmp/LoveDA_Project/losses.py:56: UserWarning: cumsum_cuda_kernel does not have a deterministic implementation, but you set 'torch.use_deterministic_algorithms(True, warn_only=True)'. You can file an issue at https://github.com/pytorch/pytorch/issues to help us prioritize adding deterministic support for this operation. (Triggered internally at ../aten/src/ATen/Context.cpp:91.)
  union = gts + (1.0 - gt_sorted).float().cumsum(0)
/root/miniconda3/lib/python3.12/site-packages/torch/autograd/graph.py:825: UserWarning: adaptive_avg_pool2d_backward_cuda does not have a deterministic implementation, but you set 'torch.use_deterministic_algorithms(True, warn_only=True)'. You can file an issue at https://github.com/pytorch/pytorch/issues to help us prioritize adding deterministic support for this operation. (Triggered internally at ../aten/src/ATen/Context.cpp:91.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/root/miniconda3/lib/python3.12/site-packages/torch/autograd/graph.py:825: UserWarning: Flash Attention defaults to a non-deterministic algorithm. To explicitly enable determinism call torch.use_deterministic_algorithms(True, warn_only=False). (Triggered internally at ../aten/src/ATen/native/transformers/cuda/attention_backward.cu:102.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
train:   0%|                                                                                    | 0/315 [00:02<?, ?it/s, Boundary=1.0011, loss=2.5574]
train:   5%|███▌                                                                       | 15/315 [00:06<01:51,  2.68it/s, Boundary=0.6298, loss=0.7809]
train:   5%|███▌                                                                       | 15/315 [00:07<01:51,  2.68it/s, Boundary=0.6306, loss=0.7785]
train:   5%|███▊                                                                       | 16/315 [00:07<01:51,  2.68it/s, Boundary=0.6306, loss=0.7785]
train:   5%|███▊                                                                       | 16/315 [00:07<01:51,  2.68it/s, Boundary=0.6343, loss=0.7846]
train:   5%|████                                                                       | 17/315 [00:07<01:50,  2.69it/s, Boundary=0.6343, loss=0.7846]
train:   5%|████                                                                       | 17/315 [00:07<01:50,  2.69it/s, Boundary=0.6353, loss=0.7812]
train:   6%|████▎                                                                      | 18/315 [00:07<01:50,  2.69it/s, Boundary=0.6353, loss=0.7812]
train:   6%|████▎                                                                      | 18/315 [00:08<01:50,  2.69it/s, Boundary=0.6369, loss=0.7788]
train:   6%|████▌                                                                      | 19/315 [00:08<01:49,  2.69it/s, Boundary=0.6369, loss=0.7788]
train:   6%|████▌                                                                      | 19/315 [00:08<01:49,  2.69it/s, Boundary=0.6381, loss=0.7766]
train:   6%|████▊                                                                      | 20/315 [00:08<01:49,  2.70it/s, Boundary=0.6381, loss=0.7766]
train:   6%|████▊                                                                      | 20/315 [00:09<01:49,  2.70it/s, Boundary=0.6337, loss=0.7673]
train:   7%|█████                                                                      | 21/315 [00:09<01:48,  2.70it/s, Boundary=0.6337, loss=0.7673]
train:   7%|█████                                                                      | 21/315 [00:09<01:48,  2.70it/s, Boundary=0.6333, loss=0.7595]
train:   7%|█████▏                                                                     | 22/315 [00:09<01:48,  2.70it/s, Boundary=0.6333, loss=0.7595]
train:   7%|█████▏                                                                     | 22/315 [00:09<01:48,  2.70it/s, Boundary=0.6326, loss=0.7482]
train:   7%|█████▍                                                                     | 23/315 [00:09<01:47,  2.71it/s, Boundary=0.6326, loss=0.7482]
train:   7%|█████▍                                                                     | 23/315 [00:10<01:47,  2.71it/s, Boundary=0.6319, loss=0.7405]
train:   8%|█████▋                                                                     | 24/315 [00:10<01:47,  2.70it/s, Boundary=0.6319, loss=0.7405]
train:   8%|█████▋                                                                     | 24/315 [00:10<01:47,  2.70it/s, Boundary=0.6315, loss=0.7461]
train:   8%|█████▉                                                                     | 25/315 [00:10<01:47,  2.70it/s, Boundary=0.6315, loss=0.7461]
train:   8%|█████▉                                                                     | 25/315 [00:10<01:47,  2.70it/s, Boundary=0.6306, loss=0.7434]
train:   8%|██████▏                                                                    | 26/315 [00:10<01:47,  2.69it/s, Boundary=0.6306, loss=0.7434]
train:   8%|██████▏                                                                    | 26/315 [00:11<01:47,  2.69it/s, Boundary=0.6291, loss=0.7388]
train:   9%|██████▍                                                                    | 27/315 [00:11<01:46,  2.70it/s, Boundary=0.6291, loss=0.7388]
train:   9%|██████▍                                                                    | 27/315 [00:11<01:46,  2.70it/s, Boundary=0.6280, loss=0.7376]
train:   9%|██████▋                                                                    | 28/315 [00:11<01:46,  2.70it/s, Boundary=0.6280, loss=0.7376]
train:   9%|██████▋                                                                    | 28/315 [00:12<01:46,  2.70it/s, Boundary=0.6288, loss=0.7393]
train:   9%|██████▉                                                                    | 29/315 [00:12<01:45,  2.71it/s, Boundary=0.6288, loss=0.7393]
train:   9%|██████▉                                                                    | 29/315 [00:12<01:45,  2.71it/s, Boundary=0.6285, loss=0.7404]
train:  10%|███████▏                                                                   | 30/315 [00:12<01:45,  2.70it/s, Boundary=0.6285, loss=0.7404]
train:  10%|███████▏                                                                   | 30/315 [00:12<01:45,  2.70it/s, Boundary=0.6283, loss=0.7364]
train:  10%|███████▍                                                                   | 31/315 [00:12<01:45,  2.70it/s, Boundary=0.6283, loss=0.7364]
train:  10%|███████▍                                                                   | 31/315 [00:13<01:45,  2.70it/s, Boundary=0.6322, loss=0.7364]
train:  10%|███████▌                                                                   | 32/315 [00:13<01:45,  2.69it/s, Boundary=0.6322, loss=0.7364]
train:  10%|███████▌                                                                   | 32/315 [00:13<01:45,  2.69it/s, Boundary=0.6320, loss=0.7356]
train:  10%|███████▊                                                                   | 33/315 [00:13<01:45,  2.68it/s, Boundary=0.6320, loss=0.7356]
train:  10%|███████▊                                                                   | 33/315 [00:13<01:45,  2.68it/s, Boundary=0.6327, loss=0.7346]
train:  11%|████████                                                                   | 34/315 [00:13<01:44,  2.69it/s, Boundary=0.6327, loss=0.7346]
train:  11%|████████                                                                   | 34/315 [00:14<01:44,  2.69it/s, Boundary=0.6323, loss=0.7330]
train:  11%|████████▎                                                                  | 35/315 [00:14<01:43,  2.69it/s, Boundary=0.6323, loss=0.7330]
train:  11%|████████▎                                                                  | 35/315 [00:14<01:43,  2.69it/s, Boundary=0.6320, loss=0.7306]
train:  11%|████████▌                                                                  | 36/315 [00:14<01:43,  2.69it/s, Boundary=0.6320, loss=0.7306]
train:  11%|████████▌                                                                  | 36/315 [00:15<01:43,  2.69it/s, Boundary=0.6313, loss=0.7280]
train:  12%|████████▊                                                                  | 37/315 [00:15<01:43,  2.69it/s, Boundary=0.6313, loss=0.7280]
train:  12%|████████▊                                                                  | 37/315 [00:15<01:43,  2.69it/s, Boundary=0.6299, loss=0.7273]
train:  12%|█████████                                                                  | 38/315 [00:15<01:42,  2.70it/s, Boundary=0.6299, loss=0.7273]
train:  12%|█████████                                                                  | 38/315 [00:15<01:42,  2.70it/s, Boundary=0.6302, loss=0.7223]
train:  12%|█████████▎                                                                 | 39/315 [00:15<01:41,  2.71it/s, Boundary=0.6302, loss=0.7223]
train:  12%|█████████▎                                                                 | 39/315 [00:16<01:41,  2.71it/s, Boundary=0.6302, loss=0.7236]
train:  13%|█████████▌                                                                 | 40/315 [00:16<01:41,  2.70it/s, Boundary=0.6302, loss=0.7236]
train:  13%|█████████▌                                                                 | 40/315 [00:16<01:41,  2.70it/s, Boundary=0.6308, loss=0.7226]
train:  13%|█████████▊                                                                 | 41/315 [00:16<01:41,  2.69it/s, Boundary=0.6308, loss=0.7226]
train:  13%|█████████▊                                                                 | 41/315 [00:16<01:41,  2.69it/s, Boundary=0.6327, loss=0.7224]
train:  13%|██████████                                                                 | 42/315 [00:16<01:41,  2.69it/s, Boundary=0.6327, loss=0.7224]
train:  13%|██████████                                                                 | 42/315 [00:17<01:41,  2.69it/s, Boundary=0.6334, loss=0.7236]
train:  14%|██████████▏                                                                | 43/315 [00:17<01:41,  2.69it/s, Boundary=0.6334, loss=0.7236]
train:  14%|██████████▏                                                                | 43/315 [00:17<01:41,  2.69it/s, Boundary=0.6329, loss=0.7226]
train:  14%|██████████▍                                                                | 44/315 [00:17<01:40,  2.69it/s, Boundary=0.6329, loss=0.7226]
train:  14%|██████████▍                                                                | 44/315 [00:18<01:40,  2.69it/s, Boundary=0.6332, loss=0.7223]
train:  14%|██████████▋                                                                | 45/315 [00:18<01:41,  2.67it/s, Boundary=0.6332, loss=0.7223]
train:  14%|██████████▋                                                                | 45/315 [00:18<01:41,  2.67it/s, Boundary=0.6328, loss=0.7223]
train:  15%|██████████▉                                                                | 46/315 [00:18<01:40,  2.67it/s, Boundary=0.6328, loss=0.7223]
train:  15%|██████████▉                                                                | 46/315 [00:18<01:40,  2.67it/s, Boundary=0.6340, loss=0.7262]
train:  15%|███████████▏                                                               | 47/315 [00:18<01:40,  2.67it/s, Boundary=0.6340, loss=0.7262]
train:  15%|███████████▏                                                               | 47/315 [00:19<01:40,  2.67it/s, Boundary=0.6349, loss=0.7354]
train:  15%|███████████▍                                                               | 48/315 [00:19<01:39,  2.68it/s, Boundary=0.6349, loss=0.7354]
train:  15%|███████████▍                                                               | 48/315 [00:19<01:39,  2.68it/s, Boundary=0.6356, loss=0.7367]
train:  16%|███████████▋                                                               | 49/315 [00:19<01:39,  2.67it/s, Boundary=0.6356, loss=0.7367]
train:  16%|███████████▋                                                               | 49/315 [00:19<01:39,  2.67it/s, Boundary=0.6372, loss=0.7393]
train:  16%|███████████▉                                                               | 50/315 [00:19<01:38,  2.68it/s, Boundary=0.6372, loss=0.7393]
train:  16%|███████████▉                                                               | 50/315 [00:20<01:38,  2.68it/s, Boundary=0.6373, loss=0.7370]
train:  16%|████████████▏                                                              | 51/315 [00:20<01:38,  2.68it/s, Boundary=0.6373, loss=0.7370]
train:  16%|████████████▏                                                              | 51/315 [00:20<01:38,  2.68it/s, Boundary=0.6374, loss=0.7385]
train:  17%|████████████▍                                                              | 52/315 [00:20<01:38,  2.68it/s, Boundary=0.6374, loss=0.7385]
train:  17%|████████████▍                                                              | 52/315 [00:21<01:38,  2.68it/s, Boundary=0.6374, loss=0.7408]
train:  17%|████████████▌                                                              | 53/315 [00:21<01:37,  2.67it/s, Boundary=0.6374, loss=0.7408]
train:  17%|████████████▌                                                              | 53/315 [00:21<01:37,  2.67it/s, Boundary=0.6376, loss=0.7449]
train:  17%|████████████▊                                                              | 54/315 [00:21<01:37,  2.68it/s, Boundary=0.6376, loss=0.7449]
train:  17%|████████████▊                                                              | 54/315 [00:21<01:37,  2.68it/s, Boundary=0.6381, loss=0.7454]
train:  17%|█████████████                                                              | 55/315 [00:21<01:36,  2.68it/s, Boundary=0.6381, loss=0.7454]
train:  17%|█████████████                                                              | 55/315 [00:22<01:36,  2.68it/s, Boundary=0.6379, loss=0.7428]
train:  18%|█████████████▎                                                             | 56/315 [00:22<01:36,  2.68it/s, Boundary=0.6379, loss=0.7428]
train:  18%|█████████████▎                                                             | 56/315 [00:22<01:36,  2.68it/s, Boundary=0.6376, loss=0.7408]
train:  18%|█████████████▌                                                             | 57/315 [00:22<01:37,  2.66it/s, Boundary=0.6376, loss=0.7408]
train:  18%|█████████████▌                                                             | 57/315 [00:22<01:37,  2.66it/s, Boundary=0.6375, loss=0.7402]
train:  18%|█████████████▊                                                             | 58/315 [00:22<01:36,  2.67it/s, Boundary=0.6375, loss=0.7402]
train:  18%|█████████████▊                                                             | 58/315 [00:23<01:36,  2.67it/s, Boundary=0.6380, loss=0.7496]
train:  19%|██████████████                                                             | 59/315 [00:23<01:35,  2.68it/s, Boundary=0.6380, loss=0.7496]
train:  19%|██████████████                                                             | 59/315 [00:23<01:35,  2.68it/s, Boundary=0.6374, loss=0.7484]
train:  19%|██████████████▎                                                            | 60/315 [00:23<01:34,  2.69it/s, Boundary=0.6374, loss=0.7484]
train:  19%|██████████████▎                                                            | 60/315 [00:23<01:34,  2.69it/s, Boundary=0.6365, loss=0.7472]
train:  19%|██████████████▌                                                            | 61/315 [00:23<01:34,  2.70it/s, Boundary=0.6365, loss=0.7472]
train:  19%|██████████████▌                                                            | 61/315 [00:24<01:34,  2.70it/s, Boundary=0.6371, loss=0.7503]
train:  20%|██████████████▊                                                            | 62/315 [00:24<01:34,  2.69it/s, Boundary=0.6371, loss=0.7503]
train:  20%|██████████████▊                                                            | 62/315 [00:24<01:34,  2.69it/s, Boundary=0.6380, loss=0.7561]
train:  20%|███████████████                                                            | 63/315 [00:24<01:34,  2.66it/s, Boundary=0.6380, loss=0.7561]
train:  20%|███████████████                                                            | 63/315 [00:25<01:34,  2.66it/s, Boundary=0.6370, loss=0.7587]
train:  20%|███████████████▏                                                           | 64/315 [00:25<01:34,  2.67it/s, Boundary=0.6370, loss=0.7587]
train:  20%|███████████████▏                                                           | 64/315 [00:25<01:34,  2.67it/s, Boundary=0.6366, loss=0.7567]
train:  21%|███████████████▍                                                           | 65/315 [00:25<01:33,  2.67it/s, Boundary=0.6366, loss=0.7567]
train:  21%|███████████████▍                                                           | 65/315 [00:25<01:33,  2.67it/s, Boundary=0.6369, loss=0.7576]
train:  21%|███████████████▋                                                           | 66/315 [00:25<01:33,  2.67it/s, Boundary=0.6369, loss=0.7576]
train:  21%|███████████████▋                                                           | 66/315 [00:26<01:33,  2.67it/s, Boundary=0.6362, loss=0.7570]
train:  21%|███████████████▉                                                           | 67/315 [00:26<01:32,  2.67it/s, Boundary=0.6362, loss=0.7570]
train:  21%|███████████████▉                                                           | 67/315 [00:26<01:32,  2.67it/s, Boundary=0.6352, loss=0.7579]
train:  22%|████████████████▏                                                          | 68/315 [00:26<01:32,  2.68it/s, Boundary=0.6352, loss=0.7579]
train:  22%|████████████████▏                                                          | 68/315 [00:26<01:32,  2.68it/s, Boundary=0.6351, loss=0.7581]
train:  22%|████████████████▍                                                          | 69/315 [00:26<01:31,  2.68it/s, Boundary=0.6351, loss=0.7581]
train:  22%|████████████████▍                                                          | 69/315 [00:27<01:31,  2.68it/s, Boundary=0.6361, loss=0.7613]
train:  22%|████████████████▋                                                          | 70/315 [00:27<01:30,  2.69it/s, Boundary=0.6361, loss=0.7613]
train:  22%|████████████████▋                                                          | 70/315 [00:27<01:30,  2.69it/s, Boundary=0.6357, loss=0.7645]
train:  23%|████████████████▉                                                          | 71/315 [00:27<01:30,  2.70it/s, Boundary=0.6357, loss=0.7645]
train:  23%|████████████████▉                                                          | 71/315 [00:28<01:30,  2.70it/s, Boundary=0.6357, loss=0.7631]
train:  23%|█████████████████▏                                                         | 72/315 [00:28<01:29,  2.70it/s, Boundary=0.6357, loss=0.7631]
train:  23%|█████████████████▏                                                         | 72/315 [00:28<01:29,  2.70it/s, Boundary=0.6361, loss=0.7636]
train:  23%|█████████████████▍                                                         | 73/315 [00:28<01:29,  2.69it/s, Boundary=0.6361, loss=0.7636]
train:  23%|█████████████████▍                                                         | 73/315 [00:28<01:29,  2.69it/s, Boundary=0.6359, loss=0.7634]
train:  23%|█████████████████▌                                                         | 74/315 [00:28<01:29,  2.70it/s, Boundary=0.6359, loss=0.7634]
train:  23%|█████████████████▌                                                         | 74/315 [00:29<01:29,  2.70it/s, Boundary=0.6349, loss=0.7620]
train:  24%|█████████████████▊                                                         | 75/315 [00:29<01:29,  2.70it/s, Boundary=0.6349, loss=0.7620]
train:  24%|█████████████████▊                                                         | 75/315 [00:29<01:29,  2.70it/s, Boundary=0.6347, loss=0.7648]
train:  24%|██████████████████                                                         | 76/315 [00:29<01:28,  2.69it/s, Boundary=0.6347, loss=0.7648]
train:  24%|██████████████████                                                         | 76/315 [00:29<01:28,  2.69it/s, Boundary=0.6344, loss=0.7671]
train:  24%|██████████████████▎                                                        | 77/315 [00:29<01:28,  2.70it/s, Boundary=0.6344, loss=0.7671]
train:  24%|██████████████████▎                                                        | 77/315 [00:30<01:28,  2.70it/s, Boundary=0.6341, loss=0.7688]
train:  25%|██████████████████▌                                                        | 78/315 [00:30<01:27,  2.71it/s, Boundary=0.6341, loss=0.7688]
train:  25%|██████████████████▌                                                        | 78/315 [00:30<01:27,  2.71it/s, Boundary=0.6337, loss=0.7665]
train:  25%|██████████████████▊                                                        | 79/315 [00:30<01:26,  2.73it/s, Boundary=0.6337, loss=0.7665]
train:  25%|██████████████████▊                                                        | 79/315 [00:31<01:26,  2.73it/s, Boundary=0.6343, loss=0.7666]
train:  25%|███████████████████                                                        | 80/315 [00:31<01:26,  2.72it/s, Boundary=0.6343, loss=0.7666]
train:  25%|███████████████████                                                        | 80/315 [00:31<01:26,  2.72it/s, Boundary=0.6344, loss=0.7695]
train:  26%|███████████████████▎                                                       | 81/315 [00:31<01:25,  2.72it/s, Boundary=0.6344, loss=0.7695]
train:  26%|███████████████████▎                                                       | 81/315 [00:31<01:25,  2.72it/s, Boundary=0.6358, loss=0.7714]
train:  26%|███████████████████▌                                                       | 82/315 [00:31<01:25,  2.72it/s, Boundary=0.6358, loss=0.7714]
train:  26%|███████████████████▌                                                       | 82/315 [00:32<01:25,  2.72it/s, Boundary=0.6352, loss=0.7696]
train:  26%|███████████████████▊                                                       | 83/315 [00:32<01:25,  2.72it/s, Boundary=0.6352, loss=0.7696]
train:  26%|███████████████████▊                                                       | 83/315 [00:32<01:25,  2.72it/s, Boundary=0.6352, loss=0.7715]
train:  27%|████████████████████                                                       | 84/315 [00:32<01:25,  2.70it/s, Boundary=0.6352, loss=0.7715]
train:  27%|████████████████████                                                       | 84/315 [00:32<01:25,  2.70it/s, Boundary=0.6354, loss=0.7701]
train:  27%|████████████████████▏                                                      | 85/315 [00:32<01:25,  2.70it/s, Boundary=0.6354, loss=0.7701]
train:  27%|████████████████████▏                                                      | 85/315 [00:33<01:25,  2.70it/s, Boundary=0.6355, loss=0.7681]
train:  27%|████████████████████▍                                                      | 86/315 [00:33<01:24,  2.70it/s, Boundary=0.6355, loss=0.7681]
train:  27%|████████████████████▍                                                      | 86/315 [00:33<01:24,  2.70it/s, Boundary=0.6352, loss=0.7674]
train:  28%|████████████████████▋                                                      | 87/315 [00:33<01:24,  2.70it/s, Boundary=0.6352, loss=0.7674]
train:  28%|████████████████████▋                                                      | 87/315 [00:33<01:24,  2.70it/s, Boundary=0.6354, loss=0.7672]
train:  28%|████████████████████▉                                                      | 88/315 [00:33<01:24,  2.70it/s, Boundary=0.6354, loss=0.7672]
train:  28%|████████████████████▉                                                      | 88/315 [00:34<01:24,  2.70it/s, Boundary=0.6354, loss=0.7658]
train:  28%|█████████████████████▏                                                     | 89/315 [00:34<01:23,  2.70it/s, Boundary=0.6354, loss=0.7658]
train:  28%|█████████████████████▏                                                     | 89/315 [00:34<01:23,  2.70it/s, Boundary=0.6365, loss=0.7680]
train:  29%|█████████████████████▍                                                     | 90/315 [00:34<01:23,  2.71it/s, Boundary=0.6365, loss=0.7680]
train:  29%|█████████████████████▍                                                     | 90/315 [00:35<01:23,  2.71it/s, Boundary=0.6363, loss=0.7675]
train:  29%|█████████████████████▋                                                     | 91/315 [00:35<01:22,  2.70it/s, Boundary=0.6363, loss=0.7675]
train:  29%|█████████████████████▋                                                     | 91/315 [00:35<01:22,  2.70it/s, Boundary=0.6374, loss=0.7691]
train:  29%|█████████████████████▉                                                     | 92/315 [00:35<01:22,  2.69it/s, Boundary=0.6374, loss=0.7691]
train:  29%|█████████████████████▉                                                     | 92/315 [00:35<01:22,  2.69it/s, Boundary=0.6376, loss=0.7687]
train:  30%|██████████████████████▏                                                    | 93/315 [00:35<01:22,  2.69it/s, Boundary=0.6376, loss=0.7687]
train:  30%|██████████████████████▏                                                    | 93/315 [00:36<01:22,  2.69it/s, Boundary=0.6373, loss=0.7677]
train:  30%|██████████████████████▍                                                    | 94/315 [00:36<01:21,  2.70it/s, Boundary=0.6373, loss=0.7677]
train:  30%|██████████████████████▍                                                    | 94/315 [00:36<01:21,  2.70it/s, Boundary=0.6376, loss=0.7683]
train:  30%|██████████████████████▌                                                    | 95/315 [00:36<01:21,  2.69it/s, Boundary=0.6376, loss=0.7683]
train:  30%|██████████████████████▌                                                    | 95/315 [00:36<01:21,  2.69it/s, Boundary=0.6373, loss=0.7683]
train:  30%|██████████████████████▊                                                    | 96/315 [00:36<01:21,  2.69it/s, Boundary=0.6373, loss=0.7683]
train:  30%|██████████████████████▊                                                    | 96/315 [00:37<01:21,  2.69it/s, Boundary=0.6367, loss=0.7684]
train:  31%|███████████████████████                                                    | 97/315 [00:37<01:21,  2.69it/s, Boundary=0.6367, loss=0.7684]
train:  31%|███████████████████████                                                    | 97/315 [00:37<01:21,  2.69it/s, Boundary=0.6375, loss=0.7706]
train:  31%|███████████████████████▎                                                   | 98/315 [00:37<01:20,  2.69it/s, Boundary=0.6375, loss=0.7706]
train:  31%|███████████████████████▎                                                   | 98/315 [00:38<01:20,  2.69it/s, Boundary=0.6375, loss=0.7698]
train:  31%|███████████████████████▌                                                   | 99/315 [00:38<01:19,  2.70it/s, Boundary=0.6375, loss=0.7698]
train:  31%|███████████████████████▌                                                   | 99/315 [00:38<01:19,  2.70it/s, Boundary=0.6379, loss=0.7685]
train:  32%|███████████████████████▍                                                  | 100/315 [00:38<01:19,  2.70it/s, Boundary=0.6379, loss=0.7685]
train:  32%|███████████████████████▍                                                  | 100/315 [00:38<01:19,  2.70it/s, Boundary=0.6381, loss=0.7685]
train:  32%|███████████████████████▋                                                  | 101/315 [00:38<01:19,  2.69it/s, Boundary=0.6381, loss=0.7685]
train:  32%|███████████████████████▋                                                  | 101/315 [00:39<01:19,  2.69it/s, Boundary=0.6384, loss=0.7700]
train:  32%|███████████████████████▉                                                  | 102/315 [00:39<01:19,  2.69it/s, Boundary=0.6384, loss=0.7700]
train:  32%|███████████████████████▉                                                  | 102/315 [00:39<01:19,  2.69it/s, Boundary=0.6387, loss=0.7699]
train:  33%|████████████████████████▏                                                 | 103/315 [00:39<01:18,  2.69it/s, Boundary=0.6387, loss=0.7699]
train:  33%|████████████████████████▏                                                 | 103/315 [00:39<01:18,  2.69it/s, Boundary=0.6381, loss=0.7688]
train:  33%|████████████████████████▍                                                 | 104/315 [00:39<01:18,  2.70it/s, Boundary=0.6381, loss=0.7688]
train:  33%|████████████████████████▍                                                 | 104/315 [00:40<01:18,  2.70it/s, Boundary=0.6379, loss=0.7703]
train:  33%|████████████████████████▋                                                 | 105/315 [00:40<01:17,  2.70it/s, Boundary=0.6379, loss=0.7703]
train:  33%|████████████████████████▋                                                 | 105/315 [00:40<01:17,  2.70it/s, Boundary=0.6379, loss=0.7691]
train:  34%|████████████████████████▉                                                 | 106/315 [00:40<01:17,  2.71it/s, Boundary=0.6379, loss=0.7691]
train:  34%|████████████████████████▉                                                 | 106/315 [00:41<01:17,  2.71it/s, Boundary=0.6375, loss=0.7679]
train:  34%|█████████████████████████▏                                                | 107/315 [00:41<01:16,  2.71it/s, Boundary=0.6375, loss=0.7679]
train:  34%|█████████████████████████▏                                                | 107/315 [00:41<01:16,  2.71it/s, Boundary=0.6385, loss=0.7684]
train:  34%|█████████████████████████▎                                                | 108/315 [00:41<01:16,  2.70it/s, Boundary=0.6385, loss=0.7684]
train:  34%|█████████████████████████▎                                                | 108/315 [00:41<01:16,  2.70it/s, Boundary=0.6383, loss=0.7690]
train:  35%|█████████████████████████▌                                                | 109/315 [00:41<01:16,  2.70it/s, Boundary=0.6383, loss=0.7690]
train:  35%|█████████████████████████▌                                                | 109/315 [00:42<01:16,  2.70it/s, Boundary=0.6383, loss=0.7681]
train:  35%|█████████████████████████▊                                                | 110/315 [00:42<01:15,  2.71it/s, Boundary=0.6383, loss=0.7681]
train:  35%|█████████████████████████▊                                                | 110/315 [00:42<01:15,  2.71it/s, Boundary=0.6383, loss=0.7675]
train:  35%|██████████████████████████                                                | 111/315 [00:42<01:15,  2.71it/s, Boundary=0.6383, loss=0.7675]
train:  35%|██████████████████████████                                                | 111/315 [00:42<01:15,  2.71it/s, Boundary=0.6383, loss=0.7666]
train:  36%|██████████████████████████▎                                               | 112/315 [00:42<01:14,  2.71it/s, Boundary=0.6383, loss=0.7666]
train:  36%|██████████████████████████▎                                               | 112/315 [00:43<01:14,  2.71it/s, Boundary=0.6378, loss=0.7643]
train:  36%|██████████████████████████▌                                               | 113/315 [00:43<01:14,  2.70it/s, Boundary=0.6378, loss=0.7643]
train:  36%|██████████████████████████▌                                               | 113/315 [00:43<01:14,  2.70it/s, Boundary=0.6372, loss=0.7656]
train:  36%|██████████████████████████▊                                               | 114/315 [00:43<01:14,  2.70it/s, Boundary=0.6372, loss=0.7656]
train:  36%|██████████████████████████▊                                               | 114/315 [00:44<01:14,  2.70it/s, Boundary=0.6369, loss=0.7644]
train:  37%|███████████████████████████                                               | 115/315 [00:44<01:14,  2.68it/s, Boundary=0.6369, loss=0.7644]
train:  37%|███████████████████████████                                               | 115/315 [00:44<01:14,  2.68it/s, Boundary=0.6369, loss=0.7646]
train:  37%|███████████████████████████▎                                              | 116/315 [00:44<01:13,  2.70it/s, Boundary=0.6369, loss=0.7646]
train:  37%|███████████████████████████▎                                              | 116/315 [00:44<01:13,  2.70it/s, Boundary=0.6372, loss=0.7660]
train:  37%|███████████████████████████▍                                              | 117/315 [00:44<01:13,  2.70it/s, Boundary=0.6372, loss=0.7660]
train:  37%|███████████████████████████▍                                              | 117/315 [00:45<01:13,  2.70it/s, Boundary=0.6374, loss=0.7659]
